snapshot_date,store_id,product_id,units_on_hand
2025-12-28,25,1018,101
2025-12-27,25,1018,51
2025-12-26,25,1018,69
2025-12-25,25,1018,5
2025-12-24,25,1018,52
2025-12-23,25,1018,4
2025-12-22,25,1018,83
2025-12-21,25,1018,190
2025-12-20,25,1018,153
2025-12-19,25,1018,79
2025-12-18,25,1018,103
2025-12-17,25,1018,177
2025-12-16,25,1018,93
2025-12-15,25,1018,78
2025-12-14,25,1018,40
2025-12-13,25,1018,153
2025-12-12,25,1018,83
2025-12-11,25,1018,83
2025-12-10,25,1018,95
2025-12-09,25,1018,26
2025-12-08,25,1018,23
2025-12-07,25,1018,115
2025-12-06,25,1018,136
2025-12-05,25,1018,169
2025-12-04,25,1018,140
2025-12-03,25,1018,53
2025-12-02,25,1018,109
2025-12-01,25,1018,191
2025-11-30,25,1018,159
2025-11-29,25,1018,178
2025-11-28,25,1018,54
2025-11-27,25,1018,114
2025-11-26,25,1018,90
2025-11-25,25,1018,71
2025-11-24,25,1018,22
2025-11-23,25,1018,12
2025-11-22,25,1018,49
2025-11-21,25,1018,40
2025-11-20,25,1018,62
2025-11-19,25,1018,146
2025-11-18,25,1018,192
2025-11-17,25,1018,168
2025-11-16,25,1018,19
2025-11-15,25,1018,22
2025-11-14,25,1018,55
2025-11-13,25,1018,30
2025-11-12,25,1018,179
2025-11-11,25,1018,121
2025-11-10,25,1018,105
2025-11-09,25,1018,66
2025-11-08,25,1018,7
2025-11-07,25,1018,45
2025-11-06,25,1018,143
2025-11-05,25,1018,29
2025-11-04,25,1018,127
2025-11-03,25,1018,161
2025-11-02,25,1018,175
2025-11-01,25,1018,118
2025-10-31,25,1018,187
2025-10-30,25,1018,185
2025-12-29,25,1019,55
2025-12-28,25,1019,80
2025-12-27,25,1019,147
2025-12-26,25,1019,36
2025-12-25,25,1019,120
2025-12-24,25,1019,5
2025-12-23,25,1019,179
2025-12-22,25,1019,174
2025-12-21,25,1019,198
2025-12-20,25,1019,46
2025-12-19,25,1019,135
2025-12-18,25,1019,6
2025-12-17,25,1019,37
2025-12-16,25,1019,186
2025-12-15,25,1019,198
2025-12-14,25,1019,114
2025-12-13,25,1019,68
2025-12-12,25,1019,122
2025-12-11,25,1019,30
2025-12-10,25,1019,83
2025-12-09,25,1019,69
2025-12-08,25,1019,102
2025-12-07,25,1019,53
2025-12-06,25,1019,20
2025-12-05,25,1019,53
2025-12-04,25,1019,145
2025-12-03,25,1019,50
2025-12-02,25,1019,136
2025-12-01,25,1019,26
2025-11-30,25,1019,94
2025-11-29,25,1019,39
2025-11-28,25,1019,187
2025-11-27,25,1019,98
2025-11-26,25,1019,54
2025-11-25,25,1019,26
2025-11-24,25,1019,150
2025-11-23,25,1019,169
2025-11-22,25,1019,155
2025-11-21,25,1019,193
2025-11-20,25,1019,93
2025-11-19,25,1019,82
2025-11-18,25,1019,76
2025-11-17,25,1019,190
2025-11-16,25,1019,26
2025-11-15,25,1019,68
2025-11-14,25,1019,170
2025-11-13,25,1019,140
2025-11-12,25,1019,171
2025-11-11,25,1019,115
2025-11-10,25,1019,35
2025-11-09,25,1019,152
2025-11-08,25,1019,40
2025-11-07,25,1019,159
2025-11-06,25,1019,173
2025-11-05,25,1019,148
2025-11-04,25,1019,55
2025-11-03,25,1019,112
2025-11-02,25,1019,87
2025-11-01,25,1019,181
2025-10-31,25,1019,118
2025-10-30,25,1019,124
2025-12-29,25,1020,31
2025-12-28,25,1020,176
2025-12-27,25,1020,162
2025-12-26,25,1020,19
2025-12-25,25,1020,4
2025-12-24,25,1020,80
2025-12-23,25,1020,121
2025-12-22,25,1020,81
2025-12-21,25,1020,137
2025-12-20,25,1020,100
2025-12-19,25,1020,19
2025-12-18,25,1020,55
2025-12-17,25,1020,30
2025-12-16,25,1020,78
2025-12-15,25,1020,65
2025-12-14,25,1020,69
2025-12-13,25,1020,29
2025-12-12,25,1020,131
2025-12-11,25,1020,7
2025-12-10,25,1020,153
2025-12-09,25,1020,81
2025-12-08,25,1020,58
2025-12-07,25,1020,156
2025-12-06,25,1020,69
2025-12-05,25,1020,125
2025-12-04,25,1020,115
2025-12-03,25,1020,43
2025-12-02,25,1020,80
2025-12-01,25,1020,192
2025-11-30,25,1020,177
2025-11-29,25,1020,101
2025-11-28,25,1020,1
2025-11-27,25,1020,100
2025-11-26,25,1020,116
2025-11-25,25,1020,63
2025-11-24,25,1020,191
2025-11-23,25,1020,96
2025-11-22,25,1020,43
2025-11-21,25,1020,18
2025-11-20,25,1020,43
2025-11-19,25,1020,74
2025-11-18,25,1020,36
2025-11-17,25,1020,121
2025-11-16,25,1020,134
2025-11-15,25,1020,11
2025-11-14,25,1020,41
2025-11-13,25,1020,7
2025-11-12,25,1020,63
2025-11-11,25,1020,198
2025-11-10,25,1020,75
2025-11-09,25,1020,122
2025-11-08,25,1020,146
2025-11-07,25,1020,147
2025-11-06,25,1020,165
2025-11-05,25,1020,108
2025-11-04,25,1020,130
2025-11-03,25,1020,2
2025-11-02,25,1020,31
2025-11-01,25,1020,172
2025-10-31,25,1020,94
2025-10-30,25,1020,182
2025-12-29,25,1021,68
2025-12-28,25,1021,2
2025-12-27,25,1021,51
2025-12-26,25,1021,138
2025-12-25,25,1021,142
2025-12-24,25,1021,68
2025-12-23,25,1021,64
2025-12-22,25,1021,72
2025-12-21,25,1021,21
2025-12-20,25,1021,102
2025-12-19,25,1021,97
2025-12-18,25,1021,83
2025-12-17,25,1021,75
2025-12-16,25,1021,169
2025-12-15,25,1021,28
2025-12-14,25,1021,162
2025-12-13,25,1021,32
2025-12-12,25,1021,6
2025-12-11,25,1021,35
2025-12-10,25,1021,198
2025-12-09,25,1021,53
2025-12-08,25,1021,199
2025-12-07,25,1021,102
2025-12-06,25,1021,2
2025-12-05,25,1021,118
2025-12-04,25,1021,114
2025-12-03,25,1021,87
2025-12-02,25,1021,104
2025-12-01,25,1021,99
2025-11-30,25,1021,144
2025-11-29,25,1021,162
2025-11-28,25,1021,119
2025-11-27,25,1021,124
2025-11-26,25,1021,135
2025-11-25,25,1021,71
2025-11-24,25,1021,51
2025-11-23,25,1021,42
2025-11-22,25,1021,99
2025-11-21,25,1021,16
2025-11-20,25,1021,155
2025-11-19,25,1021,11
2025-11-18,25,1021,43
2025-11-17,25,1021,141
2025-11-16,25,1021,123
2025-11-15,25,1021,143
2025-11-14,25,1021,31
2025-11-13,25,1021,44
2025-11-12,25,1021,146
2025-11-11,25,1021,89
2025-11-10,25,1021,138
2025-11-09,25,1021,126
2025-11-08,25,1021,35
2025-11-07,25,1021,181
2025-11-06,25,1021,74
2025-11-05,25,1021,32
2025-11-04,25,1021,110
2025-11-03,25,1021,188
2025-11-02,25,1021,28
2025-11-01,25,1021,92
2025-10-31,25,1021,7
2025-10-30,25,1021,108
2025-12-29,25,1022,87
2025-12-28,25,1022,130
2025-12-27,25,1022,2
2025-12-26,25,1022,110
2025-12-25,25,1022,81
2025-12-24,25,1022,113
2025-12-23,25,1022,152
2025-12-22,25,1022,170
2025-12-21,25,1022,70
2025-12-20,25,1022,5
2025-12-19,25,1022,134
2025-12-18,25,1022,111
2025-12-17,25,1022,139
2025-12-16,25,1022,79
2025-12-15,25,1022,84
2025-12-14,25,1022,164
2025-12-13,25,1022,141
2025-12-12,25,1022,173
2025-12-11,25,1022,108
2025-12-10,25,1022,107
2025-12-09,25,1022,167
2025-12-08,25,1022,8
2025-12-07,25,1022,145
2025-12-06,25,1022,94
2025-12-05,25,1022,42
2025-12-04,25,1022,165
2025-12-03,25,1022,39
2025-12-02,25,1022,59
2025-12-01,25,1022,130
2025-11-30,25,1022,5
2025-11-29,25,1022,197
2025-11-28,25,1022,77
2025-11-27,25,1022,60
2025-11-26,25,1022,115
2025-11-25,25,1022,42
2025-11-24,25,1022,46
2025-11-23,25,1022,124
2025-11-22,25,1022,77
2025-11-21,25,1022,193
2025-11-20,25,1022,148
2025-11-19,25,1022,145
2025-11-18,25,1022,22
2025-11-17,25,1022,102
2025-11-16,25,1022,60
2025-11-15,25,1022,81
2025-11-14,25,1022,43
2025-11-13,25,1022,162
2025-11-12,25,1022,44
2025-11-11,25,1022,59
2025-11-10,25,1022,39
2025-11-09,25,1022,60
2025-11-08,25,1022,165
2025-11-07,25,1022,59
2025-11-06,25,1022,123
2025-11-05,25,1022,73
2025-11-04,25,1022,87
2025-11-03,25,1022,9
2025-11-02,25,1022,87
2025-11-01,25,1022,79
2025-10-31,25,1022,29
2025-10-30,25,1022,193
2025-12-29,25,1023,165
2025-12-28,25,1023,146
2025-12-27,25,1023,56
2025-12-26,25,1023,126
2025-12-25,25,1023,34
2025-12-24,25,1023,197
2025-12-23,25,1023,120
2025-12-22,25,1023,142
2025-12-21,25,1023,8
2025-12-20,25,1023,197
2025-12-19,25,1023,147
2025-12-18,25,1023,54
2025-12-17,25,1023,152
2025-12-16,25,1023,3
2025-12-15,25,1023,22
2025-12-14,25,1023,107
2025-12-13,25,1023,104
2025-12-12,25,1023,68
2025-12-11,25,1023,197
2025-12-10,25,1023,40
2025-12-09,25,1023,126
2025-12-08,25,1023,6
2025-12-07,25,1023,13
2025-12-06,25,1023,188
2025-12-05,25,1023,34
2025-12-04,25,1023,68
2025-12-03,25,1023,54
2025-12-02,25,1023,181
2025-12-01,25,1023,55
2025-11-30,25,1023,133
2025-11-29,25,1023,189
2025-11-28,25,1023,130
2025-11-27,25,1023,157
2025-11-26,25,1023,43
2025-11-25,25,1023,77
2025-11-24,25,1023,95
2025-11-23,25,1023,87
2025-11-22,25,1023,59
2025-11-21,25,1023,6
2025-11-20,25,1023,39
2025-11-19,25,1023,142
2025-11-18,25,1023,198
2025-11-17,25,1023,100
2025-11-16,25,1023,4
2025-11-15,25,1023,75
2025-11-14,25,1023,103
2025-11-13,25,1023,146
2025-11-12,25,1023,130
2025-11-11,25,1023,152
2025-11-10,25,1023,116
2025-11-09,25,1023,16
2025-11-08,25,1023,191
2025-11-07,25,1023,21
2025-11-06,25,1023,123
2025-11-05,25,1023,42
2025-11-04,25,1023,61
2025-11-03,25,1023,27
2025-11-02,25,1023,5
2025-11-01,25,1023,136
2025-10-31,25,1023,44
2025-10-30,25,1023,175
2025-12-29,25,1024,31
2025-12-28,25,1024,74
2025-12-27,25,1024,27
2025-12-26,25,1024,70
2025-12-25,25,1024,101
2025-12-24,25,1024,144
2025-12-23,25,1024,194
2025-12-22,25,1024,8
2025-12-21,25,1024,28
2025-12-20,25,1024,85
2025-12-19,25,1024,65
2025-12-18,25,1024,57
2025-12-17,25,1024,111
2025-12-16,25,1024,115
2025-12-15,25,1024,143
2025-12-14,25,1024,23
2025-12-13,25,1024,193
2025-12-12,25,1024,113
2025-12-11,25,1024,90
2025-12-10,25,1024,188
2025-12-09,25,1024,105
2025-12-08,25,1024,104
2025-12-07,25,1024,122
2025-12-06,25,1024,191
2025-12-05,25,1024,7
2025-12-04,25,1024,137
2025-12-03,25,1024,126
2025-12-02,25,1024,191
2025-12-01,25,1024,120
2025-11-30,25,1024,7
2025-11-29,25,1024,27
2025-11-28,25,1024,53
2025-11-27,25,1024,53
2025-11-26,25,1024,15
2025-11-25,25,1024,21
2025-11-24,25,1024,100
2025-11-23,25,1024,90
2025-11-22,25,1024,4
2025-11-21,25,1024,61
2025-11-20,25,1024,155
2025-11-19,25,1024,6
2025-11-18,25,1024,40
2025-11-17,25,1024,129
2025-11-16,25,1024,200
2025-11-15,25,1024,120
2025-11-14,25,1024,153
2025-11-13,25,1024,154
2025-11-12,25,1024,107
2025-11-11,25,1024,58
2025-11-10,25,1024,195
2025-11-09,25,1024,112
2025-11-08,25,1024,187
2025-11-07,25,1024,106
2025-11-06,25,1024,70
2025-11-05,25,1024,61
2025-11-04,25,1024,8
2025-11-03,25,1024,129
2025-11-02,25,1024,21
2025-11-01,25,1024,123
2025-10-31,25,1024,54
2025-10-30,25,1024,17
2025-12-29,25,1025,156
2025-12-28,25,1025,93
2025-12-27,25,1025,165
2025-12-26,25,1025,167
2025-12-25,25,1025,157
2025-12-24,25,1025,80
2025-12-23,25,1025,163
2025-12-22,25,1025,105
2025-12-21,25,1025,11
2025-12-20,25,1025,70
2025-12-19,25,1025,94
2025-12-18,25,1025,183
2025-12-17,25,1025,41
2025-12-16,25,1025,200
2025-12-15,25,1025,191
2025-12-14,25,1025,79
2025-12-13,25,1025,8
2025-12-12,25,1025,6
2025-12-11,25,1025,117
2025-12-10,25,1025,163
2025-12-09,25,1025,195
2025-12-08,25,1025,144
2025-12-07,25,1025,195
2025-12-06,25,1025,5
2025-12-05,25,1025,92
2025-12-04,25,1025,42
2025-12-03,25,1025,20
2025-12-02,25,1025,117
2025-12-01,25,1025,131
2025-11-30,25,1025,82
2025-11-29,25,1025,105
2025-11-28,25,1025,159
2025-11-27,25,1025,23
2025-11-26,25,1025,47
2025-11-25,25,1025,174
2025-11-24,25,1025,126
2025-11-23,25,1025,102
2025-11-22,25,1025,87
2025-11-21,25,1025,177
2025-11-20,25,1025,15
2025-11-19,25,1025,97
2025-11-18,25,1025,107
2025-11-17,25,1025,120
2025-11-16,25,1025,156
2025-11-15,25,1025,72
2025-11-14,25,1025,149
2025-11-13,25,1025,93
2025-11-12,25,1025,135
2025-11-11,25,1025,132
2025-11-10,25,1025,159
2025-11-09,25,1025,108
2025-11-08,25,1025,169
2025-11-07,25,1025,151
2025-11-06,25,1025,28
2025-11-05,25,1025,103
2025-11-04,25,1025,183
2025-11-03,25,1025,132
2025-11-02,25,1025,66
2025-11-01,25,1025,97
2025-10-31,25,1025,94
2025-10-30,25,1025,125
2025-12-29,25,1026,150
2025-12-28,25,1026,158
2025-12-27,25,1026,39
2025-12-26,25,1026,92
2025-12-25,25,1026,102
2025-12-24,25,1026,175
2025-12-23,25,1026,80
2025-12-22,25,1026,50
2025-12-21,25,1026,86
2025-12-20,25,1026,16
2025-12-19,25,1026,7
2025-12-18,25,1026,194
2025-12-17,25,1026,9
2025-12-16,25,1026,39
2025-12-15,25,1026,63
2025-12-14,25,1026,151
2025-12-13,25,1026,94
2025-12-12,25,1026,122
2025-12-11,25,1026,165
2025-12-10,25,1026,163
2025-12-09,25,1026,150
2025-12-08,25,1026,48
2025-12-07,25,1026,0
2025-12-06,25,1026,52
2025-12-05,25,1026,165
2025-12-04,25,1026,129
2025-12-03,25,1026,57
2025-12-02,25,1026,34
2025-12-01,25,1026,186
2025-11-30,25,1026,3
2025-11-29,25,1026,2
2025-11-28,25,1026,55
2025-11-27,25,1026,31
2025-11-26,25,1026,68
2025-11-25,25,1026,163
2025-11-24,25,1026,155
2025-11-23,25,1026,70
2025-11-22,25,1026,123
2025-11-21,25,1026,53
2025-11-20,25,1026,124
2025-11-19,25,1026,169
2025-11-18,25,1026,15
2025-11-17,25,1026,23
2025-11-16,25,1026,95
2025-11-15,25,1026,44
2025-11-14,25,1026,161
2025-11-13,25,1026,98
2025-11-12,25,1026,41
2025-11-11,25,1026,161
2025-11-10,25,1026,160
2025-11-09,25,1026,171
2025-11-08,25,1026,105
2025-11-07,25,1026,15
2025-11-06,25,1026,29
2025-11-05,25,1026,193
2025-11-04,25,1026,112
2025-11-03,25,1026,105
2025-11-02,25,1026,129
2025-11-01,25,1026,128
2025-10-31,25,1026,171
2025-10-30,25,1026,57
2025-12-29,25,1027,125
2025-12-28,25,1027,94
2025-12-27,25,1027,4
2025-12-26,25,1027,4
2025-12-25,25,1027,7
2025-12-24,25,1027,41
2025-12-23,25,1027,56
2025-12-22,25,1027,167
2025-12-21,25,1027,187
2025-12-20,25,1027,143
2025-12-19,25,1027,25
2025-12-18,25,1027,32
2025-12-17,25,1027,135
2025-12-16,25,1027,62
2025-12-15,25,1027,7
2025-12-14,25,1027,62
2025-12-13,25,1027,72
2025-12-12,25,1027,141
2025-12-11,25,1027,160
2025-12-10,25,1027,35
2025-12-09,25,1027,64
2025-12-08,25,1027,128
2025-12-07,25,1027,144
2025-12-06,25,1027,152
2025-12-05,25,1027,26
2025-12-04,25,1027,111
2025-12-03,25,1027,67
2025-12-02,25,1027,50
2025-12-01,25,1027,54
2025-11-30,25,1027,20
2025-11-29,25,1027,151
2025-11-28,25,1027,154
2025-11-27,25,1027,184
2025-11-26,25,1027,159
2025-11-25,25,1027,100
2025-11-24,25,1027,125
2025-11-23,25,1027,166
2025-11-22,25,1027,136
2025-11-21,25,1027,181
2025-11-20,25,1027,170
2025-11-19,25,1027,188
2025-11-18,25,1027,131
2025-11-17,25,1027,109
2025-11-16,25,1027,93
2025-11-15,25,1027,147
2025-11-14,25,1027,174
2025-11-13,25,1027,41
2025-11-12,25,1027,14
2025-11-11,25,1027,6
2025-11-10,25,1027,153
2025-11-09,25,1027,116
2025-11-08,25,1027,137
2025-11-07,25,1027,152
2025-11-06,25,1027,51
2025-11-05,25,1027,97
2025-11-04,25,1027,19
2025-11-03,25,1027,155
2025-11-02,25,1027,140
2025-11-01,25,1027,25
2025-10-31,25,1027,60
2025-10-30,25,1027,37
2025-12-29,25,1028,86
2025-12-28,25,1028,97
2025-12-27,25,1028,98
2025-12-26,25,1028,115
2025-12-25,25,1028,194
2025-12-24,25,1028,93
2025-12-23,25,1028,81
2025-12-22,25,1028,79
2025-12-21,25,1028,42
2025-12-20,25,1028,144
2025-12-19,25,1028,96
2025-12-18,25,1028,145
2025-12-17,25,1028,24
2025-12-16,25,1028,15
2025-12-15,25,1028,60
2025-12-14,25,1028,135
2025-12-13,25,1028,170
2025-12-12,25,1028,185
2025-12-11,25,1028,90
2025-12-10,25,1028,90
2025-12-09,25,1028,89
2025-12-08,25,1028,163
2025-12-07,25,1028,36
2025-12-06,25,1028,123
2025-12-05,25,1028,91
2025-12-04,25,1028,7
2025-12-03,25,1028,4
2025-12-02,25,1028,187
2025-12-01,25,1028,82
2025-11-30,25,1028,148
2025-11-29,25,1028,191
2025-11-28,25,1028,18
2025-11-27,25,1028,73
2025-11-26,25,1028,21
2025-11-25,25,1028,50
2025-11-24,25,1028,76
2025-11-23,25,1028,107
2025-11-22,25,1028,56
2025-11-21,25,1028,176
2025-11-20,25,1028,156
2025-11-19,25,1028,116
2025-11-18,25,1028,155
2025-11-17,25,1028,19
2025-11-16,25,1028,55
2025-11-15,25,1028,154
2025-11-14,25,1028,82
2025-11-13,25,1028,157
2025-11-12,25,1028,180
2025-11-11,25,1028,4
2025-11-10,25,1028,48
2025-11-09,25,1028,53
2025-11-08,25,1028,28
2025-11-07,25,1028,99
2025-11-06,25,1028,142
2025-11-05,25,1028,1
2025-11-04,25,1028,86
2025-11-03,25,1028,189
2025-11-02,25,1028,45
2025-11-01,25,1028,6
2025-10-31,25,1028,88
2025-10-30,25,1028,81
2025-12-29,25,1029,30
2025-12-28,25,1029,173
2025-12-27,25,1029,177
2025-12-26,25,1029,159
2025-12-25,25,1029,30
2025-12-24,25,1029,29
2025-12-23,25,1029,85
2025-12-22,25,1029,88
2025-12-21,25,1029,86
2025-12-20,25,1029,30
2025-12-19,25,1029,60
2025-12-18,25,1029,29
2025-12-17,25,1029,42
2025-12-16,25,1029,84
2025-12-15,25,1029,2
2025-12-14,25,1029,95
2025-12-13,25,1029,52
2025-12-12,25,1029,5
2025-12-11,25,1029,115
2025-12-10,25,1029,88
2025-12-09,25,1029,112
2025-12-08,25,1029,189
2025-12-07,25,1029,178
2025-12-06,25,1029,137
2025-12-05,25,1029,149
2025-12-04,25,1029,115
2025-12-03,25,1029,165
2025-12-02,25,1029,177
2025-12-01,25,1029,139
2025-11-30,25,1029,21
2025-11-29,25,1029,23
2025-11-28,25,1029,179
2025-11-27,25,1029,0
2025-11-26,25,1029,1
2025-11-25,25,1029,199
2025-11-24,25,1029,193
2025-11-23,25,1029,107
2025-11-22,25,1029,197
2025-11-21,25,1029,45
2025-11-20,25,1029,102
2025-11-19,25,1029,92
2025-11-18,25,1029,160
2025-11-17,25,1029,4
2025-11-16,25,1029,193
2025-11-15,25,1029,9
2025-11-14,25,1029,62
2025-11-13,25,1029,142
2025-11-12,25,1029,123
2025-11-11,25,1029,144
2025-11-10,25,1029,1
2025-11-09,25,1029,145
2025-11-08,25,1029,160
2025-11-07,25,1029,173
2025-11-06,25,1029,132
2025-11-05,25,1029,7
2025-11-04,25,1029,167
2025-11-03,25,1029,11
2025-11-02,25,1029,127
2025-11-01,25,1029,40
2025-10-31,25,1029,139
2025-10-30,25,1029,2
2025-12-29,25,1030,98
2025-12-28,25,1030,16
2025-12-27,25,1030,155
2025-12-26,25,1030,125
2025-12-25,25,1030,90
2025-12-24,25,1030,68
2025-12-23,25,1030,42
2025-12-22,25,1030,62
2025-12-21,25,1030,133
2025-12-20,25,1030,135
2025-12-19,25,1030,118
2025-12-18,25,1030,57
2025-12-17,25,1030,167
2025-12-16,25,1030,113
2025-12-15,25,1030,168
2025-12-14,25,1030,43
2025-12-13,25,1030,166
2025-12-12,25,1030,54
2025-12-11,25,1030,76
2025-12-10,25,1030,0
2025-12-09,25,1030,147
2025-12-08,25,1030,21
2025-12-07,25,1030,146
2025-12-06,25,1030,159
2025-12-05,25,1030,120
2025-12-04,25,1030,142
2025-12-03,25,1030,165
2025-12-02,25,1030,24
2025-12-01,25,1030,83
2025-11-30,25,1030,178
2025-11-29,25,1030,113
2025-11-28,25,1030,107
2025-11-27,25,1030,38
2025-11-26,25,1030,39
2025-11-25,25,1030,134
2025-11-24,25,1030,90
2025-11-23,25,1030,96
2025-11-22,25,1030,191
2025-11-21,25,1030,5
2025-11-20,25,1030,128
2025-11-19,25,1030,29
2025-11-18,25,1030,139
2025-11-17,25,1030,127
2025-11-16,25,1030,17
2025-11-15,25,1030,39
2025-11-14,25,1030,9
2025-11-13,25,1030,112
2025-11-12,25,1030,146
2025-11-11,25,1030,121
2025-11-10,25,1030,42
2025-11-09,25,1030,167
2025-11-08,25,1030,110
2025-11-07,25,1030,62
2025-11-06,25,1030,195
2025-11-05,25,1030,168
2025-11-04,25,1030,42
2025-11-03,25,1030,121
2025-11-02,25,1030,86
2025-11-01,25,1030,90
2025-10-31,25,1030,53
2025-10-30,25,1030,126
2025-12-29,25,1031,129
2025-12-28,25,1031,28
2025-12-27,25,1031,62
2025-12-26,25,1031,80
2025-12-25,25,1031,35
2025-12-24,25,1031,104
2025-12-23,25,1031,145
2025-12-22,25,1031,175
2025-12-21,25,1031,87
2025-12-20,25,1031,101
2025-12-19,25,1031,143
2025-12-18,25,1031,49
2025-12-17,25,1031,179
2025-12-16,25,1031,19
2025-12-15,25,1031,53
2025-12-14,25,1031,190
2025-12-13,25,1031,74
2025-12-12,25,1031,34
2025-12-11,25,1031,41
2025-12-10,25,1031,56
2025-12-09,25,1031,133
2025-12-08,25,1031,120
2025-12-07,25,1031,69
2025-12-06,25,1031,25
2025-12-05,25,1031,88
2025-12-04,25,1031,32
2025-12-03,25,1031,9
2025-12-02,25,1031,40
2025-12-01,25,1031,167
2025-11-30,25,1031,43
2025-11-29,25,1031,123
2025-11-28,25,1031,157
2025-11-27,25,1031,110
2025-11-26,25,1031,146
2025-11-25,25,1031,81
2025-11-24,25,1031,65
2025-11-23,25,1031,36
2025-11-22,25,1031,190
2025-11-21,25,1031,96
2025-11-20,25,1031,123
2025-11-19,25,1031,99
2025-11-18,25,1031,145
2025-11-17,25,1031,51
2025-11-16,25,1031,55
2025-11-15,25,1031,24
2025-11-14,25,1031,154
2025-11-13,25,1031,101
2025-11-12,25,1031,19
2025-11-11,25,1031,58
2025-11-10,25,1031,183
2025-11-09,25,1031,92
2025-11-08,25,1031,143
2025-11-07,25,1031,86
2025-11-06,25,1031,73
2025-11-05,25,1031,118
2025-11-04,25,1031,174
2025-11-03,25,1031,152
2025-11-02,25,1031,132
2025-11-01,25,1031,68
2025-10-31,25,1031,192
2025-10-30,25,1031,110
2025-12-29,25,1032,108
2025-12-28,25,1032,139
2025-12-27,25,1032,174
2025-12-26,25,1032,180
2025-12-25,25,1032,78
2025-12-24,25,1032,134
2025-12-23,25,1032,172
2025-12-22,25,1032,39
2025-12-21,25,1032,89
2025-12-20,25,1032,194
2025-12-19,25,1032,24
2025-12-18,25,1032,140
2025-12-17,25,1032,198
2025-12-16,25,1032,116
2025-12-15,25,1032,98
2025-12-14,25,1032,153
2025-12-13,25,1032,125
2025-12-12,25,1032,13
2025-12-11,25,1032,73
2025-12-10,25,1032,181
2025-12-09,25,1032,95
2025-12-08,25,1032,167
2025-12-07,25,1032,107
2025-12-06,25,1032,127
2025-12-05,25,1032,90
2025-12-04,25,1032,133
2025-12-03,25,1032,124
2025-12-02,25,1032,174
2025-12-01,25,1032,194
2025-11-30,25,1032,70
2025-11-29,25,1032,33
2025-11-28,25,1032,58
2025-11-27,25,1032,185
2025-11-26,25,1032,75
2025-11-25,25,1032,153
2025-11-24,25,1032,6
2025-11-23,25,1032,43
2025-11-22,25,1032,188
2025-11-21,25,1032,56
2025-11-20,25,1032,84
2025-11-19,25,1032,195
2025-11-18,25,1032,142
2025-11-17,25,1032,53
2025-11-16,25,1032,88
2025-11-15,25,1032,0
2025-11-14,25,1032,186
2025-11-13,25,1032,32
2025-11-12,25,1032,54
2025-11-11,25,1032,76
2025-11-10,25,1032,180
2025-11-09,25,1032,74
2025-11-08,25,1032,89
2025-11-07,25,1032,45
2025-11-06,25,1032,35
2025-11-05,25,1032,150
2025-11-04,25,1032,171
2025-11-03,25,1032,178
2025-11-02,25,1032,56
2025-11-01,25,1032,184
2025-10-31,25,1032,152
2025-10-30,25,1032,154
2025-12-29,25,1033,82
2025-12-28,25,1033,55
2025-12-27,25,1033,25
2025-12-26,25,1033,34
2025-12-25,25,1033,190
2025-12-24,25,1033,65
2025-12-23,25,1033,19
2025-12-22,25,1033,35
2025-12-21,25,1033,21
2025-12-20,25,1033,98
2025-12-19,25,1033,19
2025-12-18,25,1033,56
2025-12-17,25,1033,144
2025-12-16,25,1033,137
2025-12-15,25,1033,171
2025-12-14,25,1033,122
2025-12-13,25,1033,135
2025-12-12,25,1033,4
2025-12-11,25,1033,170
2025-12-10,25,1033,91
2025-12-09,25,1033,142
2025-12-08,25,1033,42
2025-12-07,25,1033,144
2025-12-06,25,1033,69
2025-12-05,25,1033,186
2025-12-04,25,1033,45
2025-12-03,25,1033,82
2025-12-02,25,1033,108
2025-12-01,25,1033,66
2025-11-30,25,1033,96
2025-11-29,25,1033,173
2025-11-28,25,1033,64
2025-11-27,25,1033,180
2025-11-26,25,1033,38
2025-11-25,25,1033,183
2025-11-24,25,1033,7
2025-11-23,25,1033,9
2025-11-22,25,1033,12
2025-11-21,25,1033,139
2025-11-20,25,1033,13
2025-11-19,25,1033,138
2025-11-18,25,1033,96
2025-11-17,25,1033,78
2025-11-16,25,1033,88
2025-11-15,25,1033,16
2025-11-14,25,1033,114
2025-11-13,25,1033,77
2025-11-12,25,1033,10
2025-11-11,25,1033,70
2025-11-10,25,1033,18
2025-11-09,25,1033,157
2025-11-08,25,1033,84
2025-11-07,25,1033,40
2025-11-06,25,1033,58
2025-11-05,25,1033,40
2025-11-04,25,1033,35
2025-11-03,25,1033,145
2025-11-02,25,1033,108
2025-11-01,25,1033,149
2025-10-31,25,1033,79
2025-10-30,25,1033,184
2025-12-29,25,1034,127
2025-12-28,25,1034,74
2025-12-27,25,1034,73
2025-12-26,25,1034,106
2025-12-25,25,1034,199
2025-12-24,25,1034,158
2025-12-23,25,1034,192
2025-12-22,25,1034,20
2025-12-21,25,1034,162
2025-12-20,25,1034,63
2025-12-19,25,1034,127
2025-12-18,25,1034,172
2025-12-17,25,1034,116
2025-12-16,25,1034,49
2025-12-15,25,1034,174
2025-12-14,25,1034,77
2025-12-13,25,1034,130
2025-12-12,25,1034,117
2025-12-11,25,1034,52
2025-12-10,25,1034,183
2025-12-09,25,1034,153
2025-12-08,25,1034,94
2025-12-07,25,1034,98
