transaction_id,date,store_id,product_id,units_sold,sales_amount
8034,2025-12-08,29,1009,2,37.52
8035,2025-12-01,5,1013,3,160.26
8036,2025-12-18,31,1028,9,311.13
8037,2025-12-27,31,1032,10,945.3
8038,2025-12-21,27,1042,10,278.5
8039,2025-12-09,34,1026,7,215.67
8040,2025-12-02,21,1029,6,47.88
8041,2025-12-25,16,1009,5,91.25
8042,2025-12-04,7,1006,5,238.15
8043,2025-12-11,50,1010,5,67.05
8044,2025-12-28,5,1037,10,1038.9
8045,2025-12-19,21,1014,10,187.5
8046,2025-12-02,7,1023,5,580.15
8047,2025-12-27,12,1020,1,102.54
8048,2025-12-25,50,1045,4,158.0
8049,2025-12-13,49,1010,8,101.76
8050,2025-12-18,20,1037,8,677.92
8051,2025-12-03,39,1004,4,352.08
8052,2025-12-03,3,1038,5,259.7
8053,2025-12-16,21,1041,6,583.5
8054,2025-12-13,24,1026,8,250.72
8055,2025-12-14,4,1037,10,954.4
8056,2025-12-02,15,1048,5,387.5
8057,2025-12-19,42,1034,2,226.08
8058,2025-12-10,4,1022,6,435.72
8059,2025-12-24,30,1041,8,864.0
8060,2025-12-18,33,1031,9,1226.25
8061,2025-12-23,41,1015,8,909.6
8062,2025-12-29,47,1049,9,720.0
8063,2025-12-25,5,1046,5,48.35
8064,2025-12-22,7,1002,4,382.28
8065,2025-12-16,18,1050,1,71.92
8066,2025-12-09,37,1001,3,150.54
8067,2025-12-12,38,1032,9,763.74
8068,2025-12-07,1,1030,3,50.4
8069,2025-12-25,41,1033,9,227.61
8070,2025-12-10,24,1035,4,421.32
8071,2025-12-26,13,1025,8,502.88
8072,2025-12-12,21,1001,4,172.44
8073,2025-12-07,16,1008,8,134.24
8074,2025-12-21,44,1020,7,792.96
8075,2025-12-05,23,1016,8,594.08
8076,2025-12-29,50,1005,10,616.5
8077,2025-12-06,7,1008,1,15.66
8078,2025-12-23,19,1026,4,124.48
8079,2025-11-29,28,1026,2,53.16
8080,2025-12-13,50,1024,5,519.15
8081,2025-12-18,26,1034,8,958.96
8082,2025-12-08,21,1009,5,92.15
8083,2025-12-09,6,1011,1,86.08
8084,2025-12-03,46,1023,1,133.16
8085,2025-12-29,46,1046,3,28.8
8086,2025-12-14,46,1018,10,313.2
8087,2025-12-10,49,1030,5,77.0
8088,2025-12-08,29,1014,6,107.88
8089,2025-12-28,18,1001,8,434.8
8090,2025-12-20,22,1032,6,609.84
8091,2025-12-24,45,1024,1,97.81
8092,2025-12-09,24,1023,10,1077.2
8093,2025-12-02,38,1007,9,147.69
8094,2025-12-01,20,1003,3,222.9
8095,2025-12-29,25,1005,6,399.48
8096,2025-12-19,13,1039,3,123.51
8097,2025-12-06,27,1031,6,866.46
8098,2025-12-20,50,1042,9,219.51
8099,2025-12-08,45,1026,8,213.44
8100,2025-12-14,1,1049,4,329.08
8101,2025-12-27,22,1014,4,89.84
8102,2025-12-02,7,1016,9,560.34
8103,2025-12-18,37,1026,1,31.81
8104,2025-12-20,36,1018,7,173.95
8105,2025-12-20,45,1003,10,701.3
8106,2025-12-17,4,1019,10,814.7
8107,2025-12-25,48,1011,10,807.5
8108,2025-12-29,10,1001,4,215.48
8109,2025-12-11,13,1040,5,425.15
8110,2025-11-30,38,1050,5,453.35
8111,2025-12-03,35,1024,8,812.88
8112,2025-12-20,42,1010,3,47.79
8113,2025-12-11,17,1031,8,1188.48
8114,2025-12-14,25,1041,8,711.12
8115,2025-12-04,42,1010,10,122.4
8116,2025-12-05,9,1023,5,536.65
8117,2025-12-25,10,1023,10,1391.0
8118,2025-12-28,9,1045,8,305.44
8119,2025-12-12,14,1040,2,167.98
8120,2025-12-09,16,1025,7,431.06
8121,2025-12-25,35,1016,1,70.16
8122,2025-12-16,45,1031,4,472.84
8123,2025-12-25,15,1014,4,81.56
8124,2025-12-03,8,1048,6,425.16
8125,2025-12-18,29,1012,8,496.48
8126,2025-12-23,3,1007,10,164.2
8127,2025-11-30,22,1048,10,742.6
8128,2025-12-17,13,1021,10,587.8
8129,2025-12-12,50,1011,8,612.4
8130,2025-12-07,7,1031,1,119.18
8131,2025-12-12,13,1044,3,220.44
8132,2025-12-02,47,1025,1,55.44
8133,2025-11-30,43,1041,8,744.0
8134,2025-12-08,11,1005,4,271.96
8135,2025-12-26,13,1050,8,557.84
8136,2025-11-30,6,1047,1,6.77
8137,2025-12-19,4,1024,1,83.6
8138,2025-12-19,39,1010,6,81.54
8139,2025-12-21,42,1027,10,592.3
8140,2025-12-19,16,1016,1,61.74
8141,2025-12-08,49,1040,7,614.32
8142,2025-12-04,8,1040,1,80.93
8143,2025-12-15,23,1041,7,574.49
8144,2025-12-06,15,1021,8,426.16
8145,2025-12-08,10,1020,10,950.1
8146,2025-12-01,50,1019,7,576.8
8147,2025-12-18,33,1014,1,21.13
8148,2025-12-08,34,1016,9,628.02
8149,2025-12-01,40,1029,9,65.52
8150,2025-12-19,30,1046,3,27.48
8151,2025-12-11,13,1050,6,482.82
8152,2025-12-27,5,1020,9,1046.7
8153,2025-12-06,6,1021,3,153.63
8154,2025-12-14,1,1037,3,255.45
8155,2025-12-25,39,1003,2,154.58
8156,2025-12-06,3,1045,10,396.2
8157,2025-11-30,6,1004,4,327.68
8158,2025-12-26,45,1046,3,28.65
8159,2025-12-13,27,1031,4,502.12
8160,2025-12-16,11,1022,4,244.2
8161,2025-11-30,21,1042,7,185.78
8162,2025-11-30,11,1005,8,516.56
8163,2025-12-06,23,1007,6,103.26
8164,2025-12-21,28,1007,3,50.64
8165,2025-12-16,32,1050,1,92.48
8166,2025-12-07,5,1031,8,959.92
8167,2025-12-14,18,1002,5,458.2
8168,2025-12-01,11,1034,3,349.2
8169,2025-12-01,7,1023,5,524.05
8170,2025-12-09,23,1001,2,108.64
8171,2025-12-05,23,1039,5,174.75
8172,2025-12-16,49,1025,6,339.42
8173,2025-12-12,9,1009,3,44.82
8174,2025-12-27,12,1001,4,219.44
8175,2025-12-20,4,1001,2,103.04
8176,2025-12-11,35,1041,9,874.53
8177,2025-12-15,45,1036,3,190.62
8178,2025-12-07,24,1038,3,154.56
8179,2025-12-17,44,1038,6,334.44
8180,2025-12-02,29,1036,4,216.96
8181,2025-12-03,17,1047,6,36.78
8182,2025-12-21,33,1050,2,144.92
8183,2025-12-08,36,1003,10,643.9
8184,2025-12-07,19,1023,6,794.22
8185,2025-12-12,49,1029,3,28.26
8186,2025-12-17,18,1041,10,926.0
8187,2025-12-05,4,1036,7,347.41
8188,2025-12-10,1,1044,7,620.48
8189,2025-12-07,42,1032,8,711.52
8190,2025-12-13,31,1022,7,428.4
8191,2025-12-27,41,1024,4,359.92
8192,2025-11-30,44,1018,4,102.2
8193,2025-12-08,31,1008,1,17.31
8194,2025-12-20,47,1006,7,361.48
8195,2025-12-03,23,1003,2,121.22
8196,2025-11-30,33,1044,1,93.83
8197,2025-12-25,45,1030,8,140.32
8198,2025-12-18,38,1038,6,312.72
8199,2025-12-23,34,1002,9,708.48
8200,2025-12-24,48,1016,6,353.34
8201,2025-12-15,11,1049,7,555.8
8202,2025-12-14,15,1018,6,174.72
8203,2025-12-22,2,1045,9,412.29
8204,2025-12-15,9,1002,2,159.22
8205,2025-11-29,47,1040,10,970.5
8206,2025-12-13,23,1028,2,68.34
8207,2025-11-29,42,1016,6,446.52
8208,2025-12-03,47,1047,10,66.0
8209,2025-12-21,26,1001,6,280.5
8210,2025-12-07,41,1019,2,124.28
8211,2025-12-26,5,1040,6,486.66
8212,2025-12-18,24,1015,7,732.9
8213,2025-12-22,1,1032,9,919.62
8214,2025-12-24,16,1032,2,199.44
8215,2025-12-08,17,1020,4,405.24
8216,2025-12-27,30,1037,8,817.2
8217,2025-12-26,32,1024,5,517.1
8218,2025-12-10,19,1042,6,159.96
8219,2025-12-23,49,1016,8,511.6
8220,2025-12-26,49,1009,2,28.92
8221,2025-12-21,46,1045,1,50.12
8222,2025-12-10,37,1030,6,103.74
8223,2025-12-04,25,1008,8,120.64
8224,2025-12-24,13,1036,7,380.52
8225,2025-12-02,47,1047,9,54.99
8226,2025-12-13,29,1007,3,44.43
8227,2025-12-25,4,1042,6,184.02
8228,2025-12-01,13,1046,7,67.76
8229,2025-12-29,4,1039,3,128.58
8230,2025-12-19,22,1018,8,235.44
8231,2025-11-30,40,1015,2,212.64
8232,2025-12-18,34,1016,6,392.82
8233,2025-12-10,25,1038,9,439.92
8234,2025-12-29,22,1013,8,487.04
8235,2025-12-03,35,1034,8,1032.64
8236,2025-11-29,15,1038,9,492.3
8237,2025-12-18,11,1030,3,47.64
8238,2025-12-11,20,1023,2,209.92
8239,2025-12-15,33,1003,6,434.1
8240,2025-12-04,24,1042,6,165.9
8241,2025-12-26,46,1033,7,226.17
8242,2025-12-04,22,1042,9,258.57
8243,2025-12-07,18,1031,5,643.75
8244,2025-12-12,47,1010,1,14.64
8245,2025-12-08,45,1007,3,46.53
8246,2025-12-10,38,1044,5,392.8
8247,2025-12-09,37,1033,6,174.48
8248,2025-12-03,18,1040,7,565.18
8249,2025-12-16,45,1022,10,651.9
8250,2025-12-29,12,1036,9,466.29
8251,2025-12-29,31,1039,2,78.28
8252,2025-12-28,14,1034,6,671.52
8253,2025-12-05,2,1008,3,50.55
8254,2025-12-21,10,1001,5,217.6
8255,2025-12-07,36,1018,4,122.68
8256,2025-12-11,50,1027,5,242.8
8257,2025-12-27,40,1044,6,559.5
8258,2025-12-15,24,1048,3,183.45
8259,2025-12-17,14,1004,5,432.95
8260,2025-12-21,44,1050,4,363.8
8261,2025-12-07,3,1037,4,422.96
8262,2025-12-18,17,1024,10,1066.9
8263,2025-12-27,45,1044,9,705.42
8264,2025-12-06,44,1018,1,25.65
8265,2025-12-06,44,1022,3,205.59
8266,2025-12-04,7,1046,3,30.36
8267,2025-12-29,1,1004,9,802.53
8268,2025-12-11,37,1003,8,624.88
8269,2025-12-27,49,1029,7,61.11
8270,2025-12-11,13,1033,9,256.95
8271,2025-12-14,2,1047,9,58.68
8272,2025-12-24,34,1020,4,478.64
8273,2025-12-21,32,1018,3,98.46
8274,2025-12-06,13,1015,1,125.89
8275,2025-12-26,31,1021,10,594.3
8276,2025-12-26,6,1042,4,101.4
8277,2025-11-30,15,1021,9,532.53
8278,2025-12-02,34,1011,9,750.87
8279,2025-12-07,30,1008,3,53.76
8280,2025-12-12,37,1045,6,239.34
8281,2025-12-07,5,1033,6,148.98
8282,2025-12-12,45,1047,3,18.42
8283,2025-12-15,12,1050,6,459.9
8284,2025-12-21,6,1043,10,1178.8
8285,2025-11-30,38,1044,1,92.2
8286,2025-12-11,23,1006,7,365.26
8287,2025-12-08,13,1048,8,560.56
8288,2025-12-22,50,1034,10,1208.1
8289,2025-12-10,1,1017,1,83.37
8290,2025-12-27,45,1007,4,52.04
8291,2025-12-07,6,1025,4,194.92
8292,2025-12-20,4,1037,5,544.1
8293,2025-12-01,34,1021,1,59.3
8294,2025-11-29,35,1031,10,1280.1
8295,2025-12-19,28,1023,6,673.62
8296,2025-12-12,17,1005,6,470.64
8297,2025-12-16,1,1009,10,188.5
8298,2025-12-03,47,1003,5,389.2
8299,2025-12-15,23,1006,8,472.96
8300,2025-12-10,3,1044,9,819.09
8301,2025-12-01,42,1024,2,184.34
8302,2025-12-07,20,1048,5,306.2
8303,2025-12-03,29,1011,10,739.9
8304,2025-12-03,14,1002,10,1001.3
8305,2025-12-09,28,1031,1,124.8
8306,2025-12-16,23,1029,9,82.44
8307,2025-12-22,41,1024,6,640.68
8308,2025-12-13,10,1036,7,435.96
8309,2025-12-03,12,1038,10,494.4
8310,2025-11-30,31,1028,7,252.84
8311,2025-12-11,18,1026,2,57.3
8312,2025-12-24,43,1013,4,220.12
8313,2025-12-08,33,1034,10,1264.6
8314,2025-12-08,15,1033,1,31.93
8315,2025-12-10,35,1012,3,185.04
8316,2025-12-11,7,1017,1,70.88
8317,2025-12-02,47,1004,5,464.55
8318,2025-11-29,25,1010,5,79.4
8319,2025-12-15,46,1050,2,139.8
8320,2025-12-22,5,1038,9,523.35
8321,2025-12-29,7,1038,1,45.4
8322,2025-12-23,19,1045,2,75.86
8323,2025-12-04,47,1031,10,1406.0
8324,2025-12-23,20,1007,2,31.12
8325,2025-12-12,6,1006,8,384.32
8326,2025-12-26,22,1045,2,81.76
8327,2025-12-27,31,1006,5,320.7
8328,2025-12-27,44,1007,1,16.27
8329,2025-12-09,34,1034,3,382.98
8330,2025-12-20,18,1011,6,520.5
8331,2025-11-30,25,1035,3,323.67
8332,2025-12-29,44,1026,10,310.6
8333,2025-12-17,29,1035,8,921.84
8334,2025-12-06,23,1031,3,384.57
8335,2025-12-02,16,1002,6,531.9
8336,2025-11-30,5,1011,5,400.15
8337,2025-12-17,10,1020,5,468.15
8338,2025-11-30,28,1037,1,101.37
8339,2025-12-04,28,1013,9,491.67
8340,2025-12-19,10,1039,7,304.85
8341,2025-11-30,10,1023,10,1187.8
8342,2025-12-20,25,1009,4,61.84
8343,2025-12-13,17,1021,8,416.48
8344,2025-11-30,32,1031,8,1072.32
8345,2025-12-03,15,1004,3,237.78
8346,2025-12-10,40,1039,3,124.98
8347,2025-12-25,10,1011,3,224.52
8348,2025-12-20,19,1050,8,569.44
8349,2025-12-05,26,1038,6,260.58
8350,2025-12-04,6,1046,3,25.65
8351,2025-12-28,10,1004,5,451.4
8352,2025-12-18,25,1041,5,493.5
8353,2025-12-08,15,1005,10,786.7
8354,2025-12-24,44,1009,3,49.65
8355,2025-12-06,49,1050,7,607.04
8356,2025-12-10,13,1006,10,601.4
8357,2025-12-26,44,1033,4,123.04
8358,2025-12-14,20,1046,1,9.7
8359,2025-12-19,18,1034,4,485.8
8360,2025-12-16,50,1040,7,518.77
8361,2025-11-29,41,1027,5,266.95
8362,2025-12-07,3,1017,10,699.4
8363,2025-12-01,17,1043,4,443.8
8364,2025-12-11,10,1043,3,347.07
8365,2025-12-22,21,1001,8,430.72
8366,2025-12-27,16,1034,1,114.15
8367,2025-12-28,2,1001,9,390.42
8368,2025-12-03,35,1014,1,23.58
8369,2025-11-30,8,1002,10,987.2
8370,2025-12-14,31,1020,2,182.96
8371,2025-12-10,44,1029,7,64.89
8372,2025-12-04,37,1015,3,300.27
8373,2025-12-21,25,1023,9,1207.53
8374,2025-12-02,36,1004,2,176.16
8375,2025-12-29,8,1018,3,97.08
8376,2025-12-24,14,1028,9,345.51
8377,2025-12-26,13,1040,5,462.85
8378,2025-12-01,27,1002,2,195.24
8379,2025-12-27,13,1045,5,187.25
8380,2025-12-23,24,1012,4,303.84
8381,2025-12-01,50,1038,7,320.39
8382,2025-12-07,24,1041,9,798.21
8383,2025-12-24,14,1050,1,68.92
8384,2025-12-28,19,1015,2,209.44
8385,2025-12-29,23,1049,9,620.73
8386,2025-12-02,16,1030,2,29.6
8387,2025-12-02,33,1030,1,18.65
8388,2025-12-16,1,1008,4,63.6
8389,2025-12-11,21,1011,5,369.1
8390,2025-12-17,7,1044,4,369.24
8391,2025-12-14,30,1015,8,781.84
8392,2025-12-03,24,1002,2,192.4
8393,2025-12-22,3,1018,8,207.6
8394,2025-12-22,43,1009,2,38.08
8395,2025-12-27,28,1037,10,1047.8
8396,2025-12-21,44,1028,2,63.86
8397,2025-12-14,7,1001,6,260.28
8398,2025-12-20,26,1023,4,489.48
8399,2025-12-22,33,1002,7,708.96
8400,2025-12-14,44,1001,7,388.92
8401,2025-12-09,4,1031,6,757.74
8402,2025-12-18,30,1038,10,572.3
8403,2025-12-09,19,1042,2,60.58
8404,2025-12-12,13,1012,1,67.78
8405,2025-11-29,44,1034,5,654.15
8406,2025-12-11,11,1027,5,291.55
8407,2025-12-14,14,1042,2,49.06
8408,2025-12-03,14,1012,7,474.32
8409,2025-12-04,15,1002,4,410.28
8410,2025-12-05,40,1047,9,64.35
8411,2025-12-12,23,1047,3,23.85
8412,2025-12-08,1,1015,3,304.5
8413,2025-12-12,20,1003,7,472.36
8414,2025-12-07,45,1023,3,351.21
8415,2025-12-27,33,1004,7,599.34
8416,2025-12-27,40,1003,9,724.32
8417,2025-12-10,12,1003,6,362.82
8418,2025-12-11,11,1038,9,462.69
8419,2025-12-18,13,1005,6,467.4
8420,2025-12-27,29,1033,1,31.91
8421,2025-12-08,30,1008,2,33.06
8422,2025-12-29,44,1021,8,430.16
8423,2025-12-06,32,1048,2,137.76
8424,2025-12-14,41,1025,5,308.25
8425,2025-12-12,36,1049,2,157.08
8426,2025-12-03,35,1018,8,236.16
8427,2025-12-06,46,1032,8,756.48
8428,2025-12-19,35,1037,10,882.7
8429,2025-12-05,20,1020,3,335.16
8430,2025-12-23,7,1046,3,29.79
8431,2025-12-17,49,1007,10,162.5
8432,2025-12-22,44,1048,5,339.6
8433,2025-12-04,18,1026,3,93.24
8434,2025-12-16,25,1030,3,46.17
8435,2025-12-02,20,1002,6,552.72
8436,2025-12-18,39,1017,8,704.16
8437,2025-12-25,5,1026,5,157.75
8438,2025-12-27,44,1016,3,207.09
8439,2025-12-01,41,1022,4,257.84
8440,2025-12-03,37,1022,10,572.2
8441,2025-12-04,23,1023,3,389.64
8442,2025-12-17,9,1047,9,67.23
8443,2025-12-17,48,1013,5,295.4
8444,2025-12-23,12,1034,3,334.74
8445,2025-12-06,18,1034,10,1287.5
8446,2025-12-16,3,1025,9,514.89
8447,2025-12-05,40,1025,8,503.84
8448,2025-12-26,24,1039,6,206.7
8449,2025-11-30,42,1009,7,124.6
8450,2025-12-15,11,1022,3,212.16
8451,2025-12-20,8,1048,3,186.27
8452,2025-12-19,43,1022,2,114.28
8453,2025-12-10,4,1023,9,1146.06
8454,2025-12-13,22,1023,6,774.36
8455,2025-12-06,13,1006,4,243.0
8456,2025-12-27,32,1038,3,141.48
8457,2025-12-01,35,1015,5,468.2
8458,2025-12-21,45,1010,1,14.51
8459,2025-12-18,20,1033,6,193.8
8460,2025-12-04,12,1023,3,368.49
8461,2025-12-12,31,1031,6,752.04
8462,2025-12-29,1,1029,3,26.37
8463,2025-12-02,49,1043,2,174.48
8464,2025-12-02,6,1001,3,157.35
8465,2025-12-24,31,1019,1,80.2
8466,2025-12-29,20,1026,3,93.27
8467,2025-12-24,21,1039,10,456.1
8468,2025-12-18,45,1014,7,157.08
8469,2025-12-22,15,1039,8,348.56
8470,2025-12-27,16,1026,8,251.36
8471,2025-12-10,2,1019,8,535.6
8472,2025-12-21,13,1044,6,571.02
8473,2025-12-08,22,1022,3,216.78
8474,2025-12-18,45,1049,4,301.28
8475,2025-12-02,21,1008,1,15.48
8476,2025-12-12,25,1023,1,135.86
8477,2025-12-23,48,1045,6,266.58
8478,2025-12-29,30,1035,1,91.27
8479,2025-12-24,45,1019,9,587.7
8480,2025-12-25,8,1042,5,117.5
8481,2025-12-14,40,1049,7,532.42
8482,2025-12-22,23,1042,6,152.16
8483,2025-12-08,8,1038,4,206.44
8484,2025-12-09,1,1027,5,279.05
8485,2025-12-22,8,1015,7,865.2
8486,2025-12-24,35,1047,10,73.5
8487,2025-12-10,1,1040,9,782.01
8488,2025-12-10,50,1021,4,191.96
8489,2025-12-20,9,1014,2,36.12
8490,2025-12-01,15,1007,8,128.48
8491,2025-12-26,46,1016,3,213.03
8492,2025-12-17,44,1012,8,649.44
8493,2025-12-04,26,1024,5,420.4
8494,2025-12-12,16,1039,9,387.0
8495,2025-12-15,41,1016,5,307.9
8496,2025-12-17,21,1049,3,251.97
8497,2025-12-21,28,1019,10,651.7
8498,2025-12-27,38,1009,10,182.4
8499,2025-12-23,1,1014,1,18.8
8500,2025-12-20,41,1005,7,458.29
8501,2025-12-02,37,1036,6,391.86
8502,2025-11-30,17,1008,8,162.72
8503,2025-12-19,4,1012,7,533.4
8504,2025-12-05,11,1036,4,204.4
8505,2025-12-20,19,1045,6,245.94
8506,2025-12-03,4,1003,10,735.9
8507,2025-12-18,1,1045,7,340.69
8508,2025-11-29,44,1029,4,33.8
8509,2025-12-02,47,1022,7,419.65
8510,2025-12-14,24,1018,1,27.37
8511,2025-12-25,31,1026,4,126.12
8512,2025-12-01,43,1017,7,566.79
8513,2025-12-17,6,1036,9,487.08
8514,2025-12-11,24,1029,6,52.8
8515,2025-12-07,36,1029,3,24.57
8516,2025-12-01,2,1023,1,128.84
8517,2025-11-30,18,1047,1,7.78
8518,2025-12-12,31,1004,1,90.04
8519,2025-12-22,1,1019,5,359.95
8520,2025-12-25,32,1040,7,561.89
8521,2025-11-29,8,1028,6,233.94
8522,2025-12-03,44,1033,9,234.09
8523,2025-12-04,38,1007,2,33.5
8524,2025-12-12,10,1041,7,675.22
8525,2025-12-27,46,1022,5,320.15
8526,2025-12-13,2,1039,6,265.74
8527,2025-12-22,38,1029,3,28.41
8528,2025-12-27,1,1013,7,443.73
8529,2025-12-18,48,1002,8,639.6
8530,2025-12-14,17,1005,1,59.71
8531,2025-12-01,4,1028,2,58.7
8532,2025-12-07,49,1037,2,174.3
8533,2025-12-24,44,1032,3,279.72
8534,2025-11-30,32,1037,4,333.12
8535,2025-12-29,20,1038,2,87.62
8536,2025-12-22,49,1034,7,813.19
8537,2025-12-08,36,1025,1,51.3
8538,2025-12-05,37,1048,4,265.2
8539,2025-12-19,49,1019,3,213.75
8540,2025-12-27,14,1021,9,518.4
8541,2025-12-02,27,1019,10,659.4
8542,2025-12-17,17,1008,3,45.3
8543,2025-11-30,37,1007,4,53.4
8544,2025-12-24,24,1031,9,990.54
8545,2025-12-19,24,1021,10,474.9
8546,2025-12-23,13,1026,1,24.6
8547,2025-11-30,9,1007,6,78.24
8548,2025-12-29,25,1030,2,39.08
8549,2025-12-21,25,1025,3,177.51
8550,2025-12-10,27,1016,6,439.86
8551,2025-12-23,24,1017,6,470.94
8552,2025-12-02,28,1030,6,107.7
8553,2025-12-12,40,1017,10,801.5
8554,2025-12-04,20,1016,2,129.9
8555,2025-12-14,32,1005,1,78.27
8556,2025-12-29,35,1049,4,254.52
8557,2025-12-04,10,1010,3,47.97
8558,2025-12-10,22,1041,9,873.0
8559,2025-12-08,23,1013,3,184.74
8560,2025-12-16,24,1047,10,68.3
8561,2025-12-19,49,1048,6,416.46
8562,2025-12-03,22,1049,6,498.78
8563,2025-12-17,23,1023,8,1000.0
8564,2025-12-07,5,1028,2,64.32
8565,2025-12-29,14,1019,1,65.29
8566,2025-12-12,12,1021,4,223.96
8567,2025-11-30,16,1013,6,377.7
8568,2025-12-07,2,1019,9,726.48
8569,2025-12-11,4,1049,2,154.92
8570,2025-12-09,37,1028,6,195.48
8571,2025-12-04,2,1027,9,437.04
8572,2025-11-29,42,1009,10,181.3
8573,2025-12-20,36,1030,10,193.9
8574,2025-12-29,37,1013,1,55.64
8575,2025-12-19,14,1040,9,664.11
8576,2025-12-09,7,1036,9,460.17
8577,2025-12-01,16,1023,5,563.8
8578,2025-12-08,50,1016,9,589.5
8579,2025-12-13,32,1012,5,323.65
8580,2025-12-04,39,1036,10,486.4
8581,2025-12-17,34,1040,1,79.11
8582,2025-12-09,47,1003,10,630.7
8583,2025-12-12,42,1025,7,434.35
8584,2025-12-09,22,1025,9,548.82
8585,2025-12-27,8,1002,8,647.6
8586,2025-12-28,37,1009,10,144.3
8587,2025-12-04,12,1013,2,98.52
8588,2025-12-01,44,1005,1,78.58
8589,2025-11-30,41,1009,2,37.44
8590,2025-12-13,36,1034,2,238.06
8591,2025-12-12,21,1038,5,218.45
8592,2025-12-29,32,1018,2,61.72
8593,2025-12-02,5,1033,10,302.6
8594,2025-12-29,23,1011,6,526.56
8595,2025-12-19,20,1035,6,694.02
8596,2025-12-01,3,1046,2,15.22
8597,2025-12-13,8,1030,9,178.02
8598,2025-12-21,19,1031,6,818.94
8599,2025-12-20,26,1003,7,567.28
8600,2025-12-05,30,1021,7,400.19
8601,2025-12-20,5,1032,5,555.8
8602,2025-12-02,43,1047,2,15.1
8603,2025-12-28,17,1033,1,30.53
8604,2025-12-27,42,1027,2,112.28
8605,2025-12-24,10,1015,4,464.44
8606,2025-12-11,8,1044,8,715.84
8607,2025-12-07,42,1042,4,118.16
8608,2025-12-04,50,1035,2,233.6
8609,2025-12-01,48,1036,2,124.14
8610,2025-12-21,48,1004,6,432.0
8611,2025-12-06,15,1026,2,64.36
8612,2025-12-07,33,1009,5,94.55
8613,2025-12-26,33,1013,8,510.88
8614,2025-11-30,43,1016,2,145.32
8615,2025-12-19,37,1030,4,64.84
8616,2025-12-11,3,1006,3,149.46
8617,2025-12-14,9,1013,1,63.36
8618,2025-12-03,45,1046,2,18.72
8619,2025-12-15,6,1023,6,776.4
8620,2025-11-29,34,1008,10,177.4
8621,2025-12-23,21,1023,5,651.6
8622,2025-12-26,26,1032,6,648.18
8623,2025-12-29,2,1017,3,238.2
8624,2025-12-03,13,1037,2,211.78
8625,2025-12-29,34,1012,9,682.29
8626,2025-12-05,42,1038,9,460.8
8627,2025-12-25,40,1002,3,270.12
8628,2025-12-24,40,1008,4,61.2
8629,2025-12-24,50,1033,7,217.7
8630,2025-12-13,40,1032,10,1032.3
8631,2025-12-21,31,1029,3,24.45
8632,2025-12-12,38,1034,8,872.8
8633,2025-12-16,42,1016,5,324.25
8634,2025-12-27,38,1006,4,246.32
8635,2025-12-12,12,1004,4,328.96
8636,2025-12-05,49,1030,10,161.8
8637,2025-12-19,32,1034,8,839.2
8638,2025-12-23,7,1045,5,228.1
8639,2025-12-14,27,1045,2,84.38
8640,2025-12-18,33,1021,7,400.75
8641,2025-12-17,44,1028,10,371.3
8642,2025-12-05,33,1028,2,69.54
8643,2025-12-22,24,1047,10,74.2
8644,2025-12-19,16,1047,5,38.7
8645,2025-12-22,41,1018,1,29.52
8646,2025-12-15,26,1010,6,84.12
8647,2025-12-06,20,1013,1,50.54
8648,2025-12-06,16,1012,8,600.4
8649,2025-12-05,32,1022,8,430.16
8650,2025-12-17,34,1022,10,564.9
8651,2025-12-10,15,1042,10,243.8
8652,2025-11-30,33,1009,10,151.5
8653,2025-12-08,40,1014,3,58.56
8654,2025-12-09,6,1004,7,522.34
8655,2025-12-09,34,1049,1,83.43
8656,2025-12-24,13,1029,5,38.25
8657,2025-12-07,50,1001,5,211.05
8658,2025-12-14,26,1038,4,189.24
8659,2025-12-04,44,1019,4,256.44
8660,2025-11-30,23,1028,7,265.79
8661,2025-12-28,31,1007,3,52.89
8662,2025-12-02,3,1039,9,375.93
8663,2025-11-30,14,1017,10,780.1
8664,2025-12-02,47,1046,4,31.16
8665,2025-12-13,42,1010,4,49.28
8666,2025-12-15,45,1004,6,566.34
8667,2025-12-05,40,1048,3,222.87
8668,2025-12-19,45,1017,9,606.6
8669,2025-12-19,5,1023,7,979.37
8670,2025-12-20,5,1029,3,21.78
8671,2025-12-23,16,1022,7,405.51
8672,2025-12-15,35,1016,2,118.5
8673,2025-12-15,44,1030,2,39.88
8674,2025-12-25,31,1012,6,449.58
8675,2025-12-12,22,1031,5,732.05
8676,2025-12-20,15,1009,7,114.1
8677,2025-12-13,25,1021,5,295.95
8678,2025-12-29,33,1010,8,100.64
8679,2025-12-25,3,1011,2,148.5
8680,2025-12-27,9,1019,5,361.25
8681,2025-11-30,33,1041,5,431.75
8682,2025-11-30,29,1045,2,77.66
8683,2025-11-30,34,1009,1,18.94
8684,2025-12-08,26,1036,6,393.12
8685,2025-12-03,8,1050,10,915.7
8686,2025-12-03,30,1037,2,167.18
8687,2025-12-03,38,1016,7,516.88
8688,2025-12-07,48,1037,3,255.99
8689,2025-12-26,32,1029,2,16.86
8690,2025-12-03,12,1027,8,407.6
8691,2025-12-04,1,1011,10,714.5
8692,2025-12-15,13,1043,5,510.0
8693,2025-11-29,28,1019,6,426.3
8694,2025-12-01,5,1034,7,842.8
8695,2025-12-19,3,1050,3,268.71
8696,2025-12-04,14,1006,7,335.3
8697,2025-12-29,34,1036,2,117.16
